reaction,left_comp,right_comp,left_smiles,right_smiles
MNXR174194,MNXM12685//MNXM40333,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
MNXR177813,MNXM11044//MNXM731940,CCCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCC/C=C\CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O//O=C=O,CCCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCC/C=C\CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O,CCCCCCCCCCCCCCCCCC/C=C\CCCCCCCCCC/C=C\CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=C=O
MNXR146006,MNXM11//MNXM731559,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
MNXR193181,MNXM1132356//MNXM11,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]//C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-]
MNXR115875,MNXM10//MNXM726780,[*][Fe+]//NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[*][Fe+2],[*][Fe+].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
MNXR123123,MNXM1108089//MNXM737467,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](CO)O[C@@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC//CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC([*])=O,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)OC([*])=O.CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])[O-])O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H](OC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)[C@H]2NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](CO)O[C@@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC([*])=O
MNXR119289,MNXM1106720//MNXM24738,[H+]//COc1cc(/C=C/C(=O)[O-])cc(OC)c1O//COc1cc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc5c(O[C@@H]6O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)cc([O-])cc5[o+]c4-c4ccc(O)c(O)c4)O[C@H](COC(=O)/C=C/c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4)[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc(OC)c1O,COc1cc(/C=C/C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O.COc1cc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc5c(O[C@@H]6O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)cc([O-])cc5[o+]c4-c4ccc(O)c(O)c4)O[C@H](COC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc(OC)c1O,[H+].COc1cc(/C=C/C(=O)[O-])cc(OC)c1O.COc1cc(/C=C/C(=O)O[C@H]2[C@H](O[C@H]3[C@H](Oc4cc5c(O[C@@H]6O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O)cc([O-])cc5[o+]c4-c4ccc(O)c(O)c4)O[C@H](COC(=O)/C=C/c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4)[C@@H](O)[C@@H]3O)OC[C@@H](O)[C@@H]2O)cc(OC)c1O
MNXR195246,MNXM1133090//MNXM1//MNXM9,O=P(O)(O)Oc1ccc2nc(-c3nc4ccccc4s3)sc2c1//[H]O[H],Oc1ccc2nc(-c3nc4ccccc4s3)sc2c1.[H+].O=P([O-])([O-])O,O=P(O)(O)Oc1ccc2nc(-c3nc4ccccc4s3)sc2c1.[H]O[H]
MNXR112411,MNXM1887//MNXM729302,[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-]//O=O,O=C([O-])C(=O)Cc1ccc(O)c(O)c1.[NH4+],[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-].O=O
MNXR108091,MNXM10656,O=P(O)(O)O[C@H]1OC(CO)C(O)C(O)C1O,O=P(O)(O)OCC1O[C@H](O)C(O)C(O)C1O,O=P(O)(O)O[C@H]1OC(CO)C(O)C(O)C1O
MNXR130437,MNXM163179//MNXM734313//WATER,CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])OO//COc1ccccc1O,COC1=C/C(=C2\C=CC(=O)C(OC)=C2)C=CC1=O.CCCCCC(O)/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-].[H]O[H],CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])OO.COc1ccccc1O
MNXR144723,MNXM1102128//MNXM8776,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
MNXR140229,MNXM12635//WATER,[H+]//O/N=C(\[S-])Cc1ccccc1//N[C@@H](CO)C(=O)NCC(=O)O,[NH3+][C@@H](CS/C(Cc1ccccc1)=N\O)C(=O)NCC(=O)[O-].[H]O[H],[H+].O/N=C(\[S-])Cc1ccccc1.N[C@@H](CO)C(=O)NCC(=O)O
MNXR133781,MNXM1102128//MNXM1104434//MNXM1,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1//OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O.[H+],O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O
MNXR166395,MNXM1//MNXM40333//MNXM736737,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O//CC(=O)N[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,[H+].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(=O)N[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.CC(=O)N[C@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
MNXR133689,MNXM1//MNXM526//MNXM735718,O=[N+]([O-])c1ccc(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)cc1//[H]O[H],[H+].O=[N+]([O-])c1ccc([O-])cc1.OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O,O=[N+]([O-])c1ccc(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)cc1.[H]O[H]
MNXR137875,MNXM13//MNXM3819,CSCCCC(C(=O)[O-])C(O)C(=O)[O-],O=C=O.CSCCCCC(=O)C(=O)O,CSCCCC(C(=O)[O-])C(O)C(=O)[O-]
MNXR192621,MNXM1103302//MNXM5618,CC(=O)N[C@@H]1[C@@H](O)C[C@@](OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO//CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)NC([*])=O,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@@H](CO)O[C@]6(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O6)O5)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)NC([*])=O,CC(=O)N[C@@H]1[C@@H](O)C[C@@](OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO.CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@]5(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)[C@H]4O)[C@H]3NC(C)=O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H](O)[C@H]1O)NC([*])=O
MNXR119895,MNXM1106093//MNXM148210//MNXM1,O=C=O//CC/C=C\CC[C@@H](O)C/C=C\CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]//CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-].CC/C=C\CC[C@@H](O)C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H+],O=C=O.CC/C=C\CC[C@@H](O)C/C=C\CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
MNXR129876,MNXM29//MNXM727715,NCC(=O)NCC(=O)NCC(=O)O//[H]O[H],[NH3+]CC(=O)[O-].[NH3+]CC(=O)NCC(=O)[O-],NCC(=O)NCC(=O)NCC(=O)O.[H]O[H]
MNXR172720,MNXM10//MNXM1100126,OC[C@@H](O)c1ccccc1//NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,OC[C@@H](O)c1ccccc1.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
MNXR122523,MNXM13//MNXM25//MNXM731856,O=C([O-])CCC(=O)C(=O)[O-]//O=O//C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CCC[C@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)[O-],O=C=O.O=C([O-])CCC(=O)[O-].C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(CO)C[C@H](O)C[C@@](C)(C=O)[C@H]1[C@@H]3C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].O=O.C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CCC[C@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)[O-]
MNXR122236,MNXM169//MNXM6594//MNXM735438,[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1//CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC//[H]O[H],[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC.O=O,[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCC/C=C\C/C=C\CCCCC.[H]O[H]
MNXR181186,MNXM1558//MNXM738702,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1//C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1,CC(C)=CCC/C(C)=C/C=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.C=C(C)[C@@H]1CC=C(C)[C@@H](O)C1
MNXR191432,MNXM1105762//MNXM137,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C//[*]O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CCC(C(N)=O)=C3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]1O)c1[nH]c(=O)[nH]c(=O)c1N2.[*]O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H]([n+]3cccc(C(N)=O)c3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C.[*]O[C@@H]1[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CCC(C(N)=O)=C3)[C@H](O)[C@@H]2O)O[C@H]1n1cnc2c(N)ncnc21
MNXR145503,MNXM1104266//MNXM1106000,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS
MNXR146382,MNXM10//MNXM1//MNXM729613,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO//NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].OC[C@H]1OC(O)(CO)[C@@H](O)[C@@H]1O,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1
MNXR141323,MNXM1//MNXM738702//MNXM97115,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1//Oc1cc(-c2cc(O)c(O)nc2O)c(O)nc1O,[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C1N=C([O-])/C(=C2\C=C(O)C(=O)N=C2[O-])C=C1O,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.Oc1cc(-c2cc(O)c(O)nc2O)c(O)nc1O
MNXR185391,MNXM1100736//MNXM726711//MNXM736417//MNXM8975//WATER,[*]//O=O//C=CC1=C(C)C2=N/C1=C\c1c(C)c(CCC(=O)[O-])c3n1[Fe]n1/c(c(C)c(C=C)/c1=C/2)=C\C1=N/C(=C\3)C(CCC(=O)[O-])=C1C,C=CC1=C(C)C(=O)N/C1=C/c1[nH]c(C(=O)c2[nH]c(/C=C3/NC(=O)C(C)=C3CCC(=O)[O-])c(CCC(=O)[O-])c2C)c(C=C)c1C.[Fe+2].C=O.[H]O[H],[*].O=O.C=CC1=C(C)C2=N/C1=C\c1c(C)c(CCC(=O)[O-])c3n1[Fe]n1/c(c(C)c(C=C)/c1=C/2)=C\C1=N/C(=C\3)C(CCC(=O)[O-])=C1C
MNXR123104,MNXM1104266//MNXM12830,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS//CC(=O)SCCC(S)CCCCC(=O)NCCCC[C@H](N[*])C(=O)C[*],CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[*]CC(=O)C(CCCCNC(=O)CCCCC(S)CCS)N[*],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.CC(=O)SCCC(S)CCCCC(=O)NCCCC[C@H](N[*])C(=O)C[*]
MNXR176308,MNXM3//MNXM726188//WATER,[*]OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO[*])O[C@H](O[C@@H]3[C@@H](CO[*])OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1[*]//Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O//O=P([O-])([O-])O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO[*])O[C@H](O[C@@H]3[C@@H](CO[*])OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1[*].[H]O[H],[*]OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO[*])O[C@H](O[C@@H]3[C@@H](CO[*])OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1[*].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=P([O-])([O-])O
MNXR172728,MNXM1100132//MNXM727604,O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O//O=C(OP(=O)(O)O)C(O)COP(=O)(O)O,O=C([O-])[C@H](O)COP(=O)([O-])[O-],O=P([O-])([O-])O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O.O=C(OP(=O)(O)O)C(O)COP(=O)(O)O
MNXR164321,MNXM11//MNXM147916//MNXM728294,CC(C)(COP(=O)([O-])OC[C@H](N[*])C([*])=O)[C@@H](O)C(=O)NCCC(=O)NCCS//Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O//O=C([O-])c1cccc(O)c1O,O=P([O-])([O-])OP(=O)([O-])O.CC(C)(COP(=O)([O-])OC[C@H](N[*])C([*])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1cccc(O)c1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,CC(C)(COP(=O)([O-])OC[C@H](N[*])C([*])=O)[C@@H](O)C(=O)NCCC(=O)NCCS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.O=C([O-])c1cccc(O)c1O
