reaction,left_comp,right_comp,left_smiles,right_smiles
DM142,[H][C@]12C[NH+]3CCCC[C@@]3([H])[C@]([H])(CN3C(=O)CCC[C@@]31[H])C2//[Fe+3]//[Fe+3]//[H]O[H],[H][C@@]12CN3C(=O)CCC[C@]3([H])[C@@]([H])(C1)C(O)[NH+]1CCCC[C@]12[H]//[Fe+2]//[Fe+2]//[H+]//[H+],[H][C@]12C[NH+]3CCCC[C@@]3([H])[C@]([H])(CN3C(=O)CCC[C@@]31[H])C2.[Fe+3].[Fe+3].[H]O[H],[H][C@@]12CN3C(=O)CCC[C@]3([H])[C@@]([H])(C1)C(O)[NH+]1CCCC[C@]12[H].[Fe+2].[Fe+2].[H+].[H+]
DM143,[NH3+]CCCC[C@H]([NH3+])C(=O)[O-]//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@@]1(C(=O)[O-])CCCC=N1//[H][N+]([H])([H])[H]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+]//[H+],[NH3+]CCCC[C@H]([NH3+])C(=O)[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[H][C@@]1(C(=O)[O-])CCCC=N1.[H][N+]([H])([H])[H].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]
DM144,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O//O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1//[H+],*O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O//CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(=O)NC3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,*O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H]1NC(C)=O.O=C1C=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)C(=O)N1.[H+],*O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O.CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(=O)NC3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O
DM145,O=C([O-])C(=O)CS//*N[C@@H](CS)C(*)=O//*N[C@@H](CS)C(*)=O,*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O//[H][S-]//CC(=O)C(=O)[O-]//[H+],O=C([O-])C(=O)CS.*N[C@@H](CS)C(*)=O.*N[C@@H](CS)C(*)=O,*N[C@@H](CSSC[C@H](N*)C(*)=O)C(*)=O.[H][S-].CC(=O)C(=O)[O-].[H+]
DM146,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]//[H]O[H],[H][C@]12[C@H](C(C)C)CC[C@@H](C)[C@]13CC[C@](C)(O)[C@]23[H]//O=P([O-])([O-])OP(=O)([O-])O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H],[H][C@]12[C@H](C(C)C)CC[C@@H](C)[C@]13CC[C@](C)(O)[C@]23[H].O=P([O-])([O-])OP(=O)([O-])O
DM147,[H][C@@]12CC[C@@]3([H])/C(=C(/C)CCC=C(C)C)CC[C@]3(C)[C@@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C,[H][C@@]12CC[C@@]3([H])/C(=C(/C)CCC=C(C)C)CC[C@]3(C)[C@@]1(C)CC[C@@]1([H])C(C)(C)[C@@H](O)CC[C@]21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CC[C@@H]1OC1(C)C
DM148,O=P([O-])([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O//[H]O[H],O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O//O=P([O-])([O-])O,O=P([O-])([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.[H]O[H],O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.O=P([O-])([O-])O
DM149,CSCCC[NH3+]//O=C=O,CSCC[C@H]([NH3+])C(=O)[O-]//[H+],CSCCC[NH3+].O=C=O,CSCC[C@H]([NH3+])C(=O)[O-].[H+]
DM150,CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-]//O=O,CCCCC/C=C\C/C=C\CCCCCC[C@@H](OO)C(=O)[O-],CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-].O=O,CCCCC/C=C\C/C=C\CCCCCC[C@@H](OO)C(=O)[O-]
DM151,*C(=O)C([H])=O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1//[H]O[H],[1*]C(=O)C(=O)[O-]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+]//[H+],*C(=O)C([H])=O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1.[H]O[H],[1*]C(=O)C(=O)[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+]
DM152,*N[C@@H](CCCC[NH2+]CC(=O)[C@H](O)CO)C(*)=O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,*N[C@@H](CCCC[NH2+]CC(=O)[C@@H](CO)OP(=O)([O-])[O-])C(*)=O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O//[H+],*N[C@@H](CCCC[NH2+]CC(=O)[C@H](O)CO)C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,*N[C@@H](CCCC[NH2+]CC(=O)[C@@H](CO)OP(=O)([O-])[O-])C(*)=O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
DM153,O=C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,O=C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1
DM154,CSCC[C@H]([NH3+])C(=O)[O-]//CSCC[C@H]([NH3+])C(=O)[O-]//[H+],C[S+](C)CC[C@H]([NH3+])C(=O)[O-]//[NH3+][C@@H](CCS)C(=O)[O-],CSCC[C@H]([NH3+])C(=O)[O-].CSCC[C@H]([NH3+])C(=O)[O-].[H+],C[S+](C)CC[C@H]([NH3+])C(=O)[O-].[NH3+][C@@H](CCS)C(=O)[O-]
DM155,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-]//*N[C@@H](CC1=CN(P(=O)([O-])[O-])C=N1)C(*)=O//O=P([O-])([O-])O//[H+],*N[C@H](C(*)=O)[C@@H](C)O//*N[C@@H](CC1=CN(P(=O)([O-])[O-])C=N1)C(*)=O//O=P([O-])([O-])OP(=O)([O-])O,*N[C@H](C(*)=O)[C@@H](C)OP(=O)([O-])[O-].*N[C@@H](CC1=CN(P(=O)([O-])[O-])C=N1)C(*)=O.O=P([O-])([O-])O.[H+],*N[C@H](C(*)=O)[C@@H](C)O.*N[C@@H](CC1=CN(P(=O)([O-])[O-])C=N1)C(*)=O.O=P([O-])([O-])OP(=O)([O-])O
DM156,CC(=O)NC1=NC(=O)NC=C1//[H]O[H],NC1=NC(=O)NC=C1//CC(=O)[O-]//[H+],CC(=O)NC1=NC(=O)NC=C1.[H]O[H],NC1=NC(=O)NC=C1.CC(=O)[O-].[H+]
DM157,COC1=CC=C(C[C@@H]2C3=C(C=C(OC)C(O)=C3)CC[NH+]2C)C=C1O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,COC1=CC2=C(C=C1O)C(CC1=CC(O)=C(OC)C=C1)=[N+](C)CC2//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],COC1=CC=C(C[C@@H]2C3=C(C=C(OC)C(O)=C3)CC[NH+]2C)C=C1O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,COC1=CC2=C(C=C1O)C(CC1=CC(O)=C(OC)C=C1)=[N+](C)CC2.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
DM158,*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)CC1=CC=CC=C1//*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1OC(=O)[C@@H]([NH3+])CC(C)C,CC(C)C[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC1=O//*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O//*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O//[H+],*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OC(=O)[C@@H](N)CC1=CC=CC=C1.*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1OC(=O)[C@@H]([NH3+])CC(C)C,CC(C)C[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC1=O.*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.*P(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.[H+]
DM159,C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],C[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)=C1,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]
DM160,*C(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])CCSC//CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],*C(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCSC)NC(C)=O//CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS//[H+],*C(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])CCSC.CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],*C(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CCSC)NC(C)=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS.[H+]
DM161,O=C([O-])/C=C/C(=O)[O-],O=C([O-])/C=C\C(=O)[O-],O=C([O-])/C=C/C(=O)[O-],O=C([O-])/C=C\C(=O)[O-]
DM162,[H][C@]12C[C@@]3([H])[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)/C(O)=C\1C(=O)C1=C(O)C=CC=C1[C@@]2(C)O//CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=C(N2)C(=O)NC(=O)N1//[Cl-]//O=O,[H][C@]12C[C@@]3([H])[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([O-])C=CC(Cl)=C1[C@@]2(C)O//CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=NC(=O)[N-]C(=O)C1=N2//[H]O[H]//[H]O[H]//[H+],[H][C@]12C[C@@]3([H])[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)/C(O)=C\1C(=O)C1=C(O)C=CC=C1[C@@]2(C)O.CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=C(N2)C(=O)NC(=O)N1.[Cl-].O=O,[H][C@]12C[C@@]3([H])[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([O-])C=CC(Cl)=C1[C@@]2(C)O.CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N3C=NC4=C3N=CN=C4N)[C@H](O)[C@@H]1O)C1=NC(=O)[N-]C(=O)C1=N2.[H]O[H].[H]O[H].[H+]
DM163,[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+],[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*]//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,[1*]C1=C([2*])C(=O)C([3*])=C([4*])C1=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],[1*]C1=C(O)C([4*])=C([3*])C(O)=C1[2*].NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1
DM164,O=C([O-])[C@H](O)[C@H](O)CO//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=C([O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-]//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O//[H+],O=C([O-])[C@H](O)[C@H](O)CO.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,O=C([O-])[C@H](O)[C@H](O)COP(=O)([O-])[O-].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]
DM165,*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=C(C)N=C3N)O[C@@H]1COP(*)(=O)[O-]//C[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O//CSCC[C@H]([NH3+])C(=O)[O-]//S1[Fe+]S[Fe+]1//S1[Fe+]S[Fe+]1//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O[C@@H]1COP(*)(=O)[O-]//S1[Fe]S[Fe+]1//S1[Fe]S[Fe+]1//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=C(C)N=C3N)O[C@@H]1COP(*)(=O)[O-].C[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C32)[C@H](O)[C@@H]1O.CSCC[C@H]([NH3+])C(=O)[O-].S1[Fe+]S[Fe+]1.S1[Fe+]S[Fe+]1.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,*O[C@H]1[C@@H](O)[C@H](N2C=NC3=C2N=CN=C3N)O[C@@H]1COP(*)(=O)[O-].S1[Fe]S[Fe+]1.S1[Fe]S[Fe+]1.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O
DM166,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC(O)=C1O//C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,COC1=CC(C(=O)[O-])=CC(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C1O//NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O//[H+],CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(C(=O)[O-])=CC(O)=C1O.C[S+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1O,COC1=CC(C(=O)[O-])=CC(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C1O.NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O.[H+]
DM167,O=C1N=C([O-])/C(=C2\C=C(O)C(=O)N=C2[O-])C=C1O//NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1//[H+]//[H+]//[H+],OC1=CC(C2=C(O)N=C(O)C(O)=C2)=C(O)N=C1O//NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1,O=C1N=C([O-])/C(=C2\C=C(O)C(=O)N=C2[O-])C=C1O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+].[H+].[H+],OC1=CC(C2=C(O)N=C(O)C(O)=C2)=C(O)N=C1O.NC(=O)C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](N4C=NC5=C4N=CN=C5N)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)=C1
DM168,CC1=C(C)C(O)=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C=C1O,CC1=C(O)\C=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C\1C,CC1=C(C)C(O)=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C=C1O,CC1=C(O)\C=C2\CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O\C2=C\1C
