reaction_id,true_ec,true_class,BEC-Pred_correct,CLAIRE_correct,SelenzymeRF_correct,SIMMER_correct,Theia_correct,BridgIT_correct,E-zyme1_correct,E-zyme2_correct,MajorityVote_correct,MajorityVoteCore4_correct,n_methods_correct
R05475,1.14.12.-,1,True,False,False,False,True,True,True,True,True,True,7
R00672,5.1.1.9|5.1.1.10|5.1.1.12,5,True,True,False,False,True,False,True,True,True,True,7
R09890,4.2.3.90,4,True,False,True,True,True,False,False,True,True,True,7
R06909,1.14.12.12,1,True,False,True,True,True,True,False,False,True,True,7
R03791,5.1.2.2,5,True,True,True,False,False,False,True,True,True,True,7
R03881,5.1.3.16,5,True,True,False,True,False,False,True,True,True,True,7
R03271,2.5.1.23,2,True,False,False,True,True,False,True,True,True,True,7
R01494,3.5.1.23,3,True,True,True,False,True,True,False,False,True,True,7
R03781,3.7.1.7,3,True,True,True,False,True,True,False,False,True,True,7
R01227,3.1.3.5|3.1.3.-,3,True,True,False,True,True,True,False,False,True,True,7
R05680,1.1.1.261,1,True,True,True,False,True,False,True,False,True,True,7
R06346,1.14.11.-,1,True,True,True,False,True,False,True,False,True,True,7
R07639,5.3.3.14,5,False,False,True,True,True,False,True,True,True,True,7
R02135,3.1.3.1|3.1.3.2|3.1.3.100,3,True,True,False,True,True,True,False,False,True,True,7
R10542,1.14.11.44,1,True,False,True,True,True,False,False,True,True,True,7
R00331,2.7.4.6,2,True,True,True,True,False,True,False,False,True,True,7
R04753,1.3.1.8|1.3.1.38,1,True,True,True,True,True,False,False,False,True,True,7
R10527,1.14.11.43,1,True,False,True,True,True,False,False,True,True,True,7
R07402,3.5.1.93,3,True,False,False,False,True,True,True,True,True,True,7
R00043,1.13.11.43,1,True,True,False,True,True,True,False,False,True,True,7
R09672,3.2.1.169,3,False,True,True,False,True,True,False,True,True,True,7
R01131,2.7.1.73,2,True,True,True,True,True,False,False,False,True,True,7
R05420,3.1.1.92,3,False,False,True,True,True,False,True,True,True,True,7
R04721,2.3.1.148,2,False,False,True,False,True,True,True,True,True,True,7
R06353,1.14.13.-,1,True,True,False,False,True,False,True,True,True,True,7
R08559,2.7.1.192,2,False,True,True,False,True,False,True,True,True,True,7
R13364,3.1.3.112,3,True,True,False,True,True,True,False,False,True,True,7
R11448,1.14.13.230,1,True,True,True,False,True,True,False,False,True,True,7
R07969,1.14.13.178,1,True,True,True,False,True,True,False,False,True,True,7
R01469,1.4.3.8,1,True,False,False,True,True,True,False,True,True,True,7
R02793,1.1.1.176,1,True,False,True,True,True,False,True,False,True,True,7
R03857,1.3.3.6|1.3.8.7|1.3.8.8|1.3.99.-,1,True,True,True,False,True,True,False,False,True,True,7
R10850,2.4.1.337,2,True,False,False,True,True,False,True,True,True,True,7
R11899,4.4.1.23,4,True,True,False,True,False,True,True,False,True,True,7
R03275,5.4.3.3,5,True,True,False,True,False,False,True,True,True,True,7
R02869,2.5.1.22,2,True,False,False,True,True,True,True,False,True,True,7
R02491,4.2.1.56,4,True,True,False,False,True,False,True,True,True,True,7
R09663,2.4.1.266,2,True,False,True,False,False,True,True,True,True,True,7
R09987,1.1.1.323,1,True,False,True,True,True,False,True,False,True,True,7
R06420,1.3.1.81,1,True,False,False,True,True,False,True,True,True,True,7
R11620,1.1.3.41,1,True,True,True,False,True,True,False,False,True,True,7
R04507,6.2.1.7|6.2.1.28,6,True,False,True,False,True,True,False,True,True,True,7
R05807,4.99.1.3,4,True,False,True,True,False,False,True,True,True,True,7
R02780,2.7.1.201,2,False,True,True,False,True,False,True,True,True,True,7
R09116,4.2.3.34,4,True,False,True,True,True,False,False,True,True,True,7
R08952,2.5.1.71,2,True,True,True,True,True,False,False,False,True,True,7
R01300,6.2.1.27,6,True,False,True,True,True,True,False,False,True,True,7
R04880,1.1.1.1,1,True,True,True,False,True,False,True,False,True,True,7
R10143,1.14.11.36,1,True,False,True,True,True,False,True,False,True,True,7
R09148,1.14.13.25,1,True,True,True,False,True,True,False,False,True,True,7
R04136,1.1.1.97,1,True,False,True,True,True,False,True,False,True,True,7
R10287,5.4.3.11,5,True,True,False,True,True,False,True,False,True,True,7
R03716,1.1.1.225,1,True,True,True,False,True,False,True,False,True,True,7
R07839,5.3.2.8,5,False,True,True,True,False,False,True,True,True,True,7
R01644,1.1.1.61,1,True,True,True,False,True,False,True,False,True,True,7
R04736,5.1.1.15,5,True,True,True,False,True,False,True,False,True,True,7
R01039,1.1.1.156,1,True,True,True,False,True,False,True,False,True,True,7
R01283,4.4.1.2,4,True,True,True,False,False,False,True,True,True,True,7
R13267,1.1.1.-,1,True,False,True,False,True,False,True,True,True,True,7
R11848,4.2.3.183,4,True,False,True,True,True,False,False,True,True,True,7
R10622,3.1.3.94,3,True,True,False,True,True,True,False,False,True,True,7
R03407,1.1.1.51,1,True,True,True,False,True,False,True,False,True,True,7
R06930,1.14.12.12,1,True,False,True,True,True,True,False,False,True,True,7
R02923,1.4.3.3,1,True,True,True,False,True,True,False,False,True,True,7
R08635,4.4.1.11,4,False,True,False,False,True,True,True,True,True,True,7
R00665,3.5.1.20,3,True,True,False,False,True,True,True,False,True,True,7
R07335,2.4.1.225,2,True,False,True,False,False,True,True,True,True,True,7
R10847,5.5.1.27,5,True,True,True,True,True,False,False,False,True,True,7
R00841,3.1.3.21,3,True,True,False,True,True,True,False,False,True,True,7
R12236,1.3.1.118,1,True,False,True,False,True,False,True,True,True,True,7
R01488,1.1.1.91,1,True,True,True,False,True,False,True,False,True,True,7
R09129,1.1.1.306,1,True,False,True,True,True,False,True,False,True,True,7
R07447,1.3.1.22,1,True,True,True,True,True,False,False,False,True,True,7
R04844,1.1.1.53,1,True,False,True,True,True,False,True,False,True,True,7
R03072,2.5.1.38,2,True,False,True,True,True,False,True,False,True,True,7
R03517,3.1.6.9,3,True,True,False,True,True,True,False,False,True,True,7
R00491,5.1.1.13,5,True,True,False,False,True,False,True,True,True,True,7
R02896,1.1.1.15,1,True,False,True,True,True,False,True,False,True,True,7
R01886,3.2.2.19,3,True,True,True,False,False,True,True,False,True,True,7
R01142,1.14.13.25,1,True,True,True,True,True,False,False,False,True,True,7
R00844,1.1.1.94,1,True,True,True,False,True,False,True,False,True,True,7
R09286,6.2.1.36,6,True,False,True,True,True,True,False,False,True,True,7
R02599,2.7.7.43,2,True,False,False,True,True,False,True,True,True,True,7
R01511,3.1.3.38,3,True,True,False,True,True,True,False,False,True,True,7
R02851,2.6.1.21,2,True,True,False,False,True,False,True,True,True,True,7
R11284,1.1.3.-,1,True,True,False,False,True,False,True,True,True,True,7
R02059,3.5.1.25,3,True,True,False,True,True,True,False,False,True,True,7
R03241,2.7.1.51,2,True,False,True,True,True,True,False,False,True,True,7
R12286,2.5.1.150,2,True,True,True,True,True,False,False,False,True,True,7
R10004,4.2.3.125,4,True,False,True,True,True,False,False,True,True,True,7
R10937,4.2.3.152,4,True,True,False,True,True,False,False,True,True,True,7
R09617,4.2.3.64,4,True,True,False,True,True,False,False,True,True,True,7
R02684,1.1.1.188,1,True,False,True,True,True,False,True,False,True,True,7
R00390,6.2.1.3,6,True,False,True,True,True,True,False,False,True,True,7
R05408,1.13.11.-,1,True,True,False,False,True,True,False,True,True,True,7
R11351,1.2.3.15,1,True,True,False,True,True,True,False,False,True,True,7
R04640,5.3.1.16,5,True,False,True,True,False,False,True,True,True,True,7
R02370,3.1.3.6,3,True,True,False,False,True,True,False,True,True,True,7
R11776,1.1.1.413,1,True,False,True,False,True,False,True,True,True,True,7
R03220,1.3.3.3,1,True,True,True,False,True,False,False,True,True,True,7
R00856,2.7.7.39,2,True,True,True,True,False,True,False,False,True,True,7
R04634,3.2.1.18,3,True,False,True,False,True,True,False,True,True,True,7
R10008,4.2.3.129,4,True,False,True,True,True,False,False,True,True,True,7
R02336,3.8.1.3,3,True,True,False,True,False,False,True,True,True,True,7
R07907,2.1.1.-,2,True,True,False,False,True,False,True,True,True,True,7
R10422,1.1.1.50|1.1.1.213|1.1.1.357,1,True,False,True,True,True,False,True,False,True,True,7
R02944,1.1.1.198,1,True,False,True,True,True,False,True,False,True,True,7
R03060,3.1.3.6,3,True,True,True,False,True,True,False,False,True,True,7
R11849,4.2.3.184,4,True,True,True,True,False,False,False,True,True,True,7
R04512,3.2.1.56,3,True,True,False,True,True,True,False,False,True,True,7
R04819,1.1.1.50,1,True,False,True,True,True,False,True,False,True,True,7
R02734,3.5.1.18,3,True,False,False,True,True,True,False,True,True,True,7
R02912,2.1.1.-,2,False,True,False,True,True,False,True,True,True,True,7
R05233,1.1.1.1,1,True,True,True,False,True,False,True,False,True,True,7
R08356,1.8.1.12,1,True,True,True,True,True,False,False,False,True,True,7
R09589,6.2.1.37,6,True,False,True,True,True,True,False,False,True,True,7
R00428,3.5.4.16,3,True,True,True,False,True,False,False,True,True,True,7
R01036,1.1.1.21|1.1.1.72,1,True,True,True,False,True,False,True,False,True,True,7
R00075,2.5.1.43,2,True,True,True,True,False,False,True,False,True,True,7
R13260,4.2.1.-,4,True,True,True,False,True,False,True,False,True,True,7
R11265,1.1.1.-,1,True,True,False,True,True,False,True,False,True,True,7
R00411,3.5.1.96,3,True,False,False,True,True,True,False,True,True,True,7
R10309,1.1.1.349,1,True,False,True,True,True,False,True,False,True,True,7
R07263,4.1.3.36,4,False,True,True,True,True,False,False,True,True,True,7
R07737,1.1.1.348,1,True,False,True,False,True,True,True,False,True,True,7
R12107,1.3.1.114,1,True,False,True,False,True,False,True,True,True,True,7
R12050,2.5.1.-,2,True,True,True,False,True,False,False,True,True,True,7
R03751,3.1.1.17|3.1.1.83,3,True,True,True,True,True,False,False,False,True,True,7
R12026,2.4.2.59,2,False,True,True,True,True,False,True,False,True,True,7
R01904,1.1.1.10,1,True,False,True,True,True,False,True,False,True,True,7
R00647,1.1.3.8,1,True,False,True,False,True,False,True,True,True,True,7
R08232,2.7.1.48,2,True,True,False,True,True,True,False,False,True,True,7
R09711,5.4.99.36,5,True,True,False,True,True,False,False,True,True,True,7
R05551,3.5.1.4,3,True,False,False,True,True,False,True,True,True,True,7
R00484,3.5.1.7,3,True,True,True,False,True,True,False,False,True,True,7
R00286,1.1.1.22,1,True,True,False,True,True,False,True,False,True,True,7
R10883,5.1.1.14,5,True,True,True,False,True,False,True,False,True,True,7
R07387,3.1.1.4,3,True,True,True,True,True,False,False,False,True,True,7
R08366,2.7.1.-,2,False,True,True,False,True,False,True,True,True,True,7
R00501,1.1.1.-,1,True,True,False,True,True,False,True,False,True,True,7
R09265,4.2.1.-,4,True,True,False,False,True,False,True,True,True,True,7
R05078,4.2.1.-,4,True,True,False,False,True,False,True,True,True,True,7
R01340,1.4.3.3,1,True,True,True,False,True,True,False,False,True,True,7
R00245,1.2.1.88,1,True,True,False,True,True,True,False,False,True,True,7
R09609,4.2.3.53,4,True,False,True,True,True,False,False,True,True,True,7
R05823,1.1.1.274,1,True,True,True,False,True,False,True,False,True,True,7
R07604,1.2.4.4,1,False,False,True,False,True,True,True,True,True,True,7
R12347,3.1.1.105,3,True,True,True,False,True,True,False,False,True,True,7
R10156,1.1.1.340,1,True,True,True,False,True,False,True,False,True,True,7
R09914,5.4.99.54,5,True,True,False,True,True,False,False,True,True,True,7
R11251,3.1.3.-,3,True,True,False,True,True,True,False,False,True,True,7
R12332,3.5.2.15,3,True,True,False,True,True,False,False,True,True,True,7
R09704,5.1.99.5,5,True,True,False,False,True,False,True,True,True,True,7
R00497,6.3.2.3,6,True,False,True,True,True,True,False,False,True,True,7
R02571,2.3.1.61,2,True,False,False,True,True,True,True,False,True,True,7
R04304,1.1.1.90,1,True,True,True,False,True,False,True,False,True,True,7
R10093,2.7.4.26,2,True,True,True,True,True,False,False,False,True,True,7
R11894,2.7.4.6,2,True,True,True,True,False,True,False,False,True,True,7
R08050,1.14.11.55,1,True,False,False,True,True,False,True,True,True,True,7
R11183,2.7.1.189,2,True,False,True,True,True,True,False,False,True,True,7
R01523,2.7.1.19,2,True,True,True,True,True,False,False,False,True,True,7
R04862,1.1.1.87|1.1.1.286,1,True,True,False,True,True,False,True,False,True,True,7
R07970,1.14.13.178,1,True,True,True,False,True,True,False,False,True,True,7
R01786,2.7.1.1|2.7.1.2,2,True,True,True,True,True,False,False,False,True,True,7
R03433,2.7.1.127,2,True,False,True,True,True,True,False,False,True,True,7
R01259,1.4.3.2,1,True,True,True,False,True,True,False,False,True,True,7
R07976,1.14.13.179,1,True,True,True,False,True,True,False,False,True,True,7
R02047,1.1.1.31,1,True,True,True,False,True,False,True,False,True,True,7
R00997,3.5.99.7,3,True,True,False,False,True,False,True,True,True,True,7
R01704,1.2.1.48,1,True,True,True,False,True,True,False,False,True,True,7
R03327,1.1.1.145|5.3.3.1,1|5,True,False,True,True,True,False,True,False,True,True,7
R01921,1.1.1.254,1,True,False,True,True,True,False,True,False,True,True,7
R03530,2.7.4.6,2,True,True,True,True,False,True,False,False,True,True,7
R02395,1.1.1.108,1,True,False,True,True,True,False,True,False,True,True,7
R01218,1.5.1.15,1,True,True,True,True,True,False,False,False,True,True,7
R05304,2.7.1.77,2,True,False,True,False,False,True,True,True,True,True,7
R07260,2.4.1.215,2,True,True,True,False,True,True,False,False,True,True,7
R00705,1.2.1.18|1.2.1.27,1,True,True,False,True,True,True,False,False,True,True,7
R03315,2.7.1.83,2,True,True,False,True,True,True,False,False,True,True,7
R09478,1.1.1.309,1,True,True,True,False,True,False,True,False,True,True,7
R08733,6.2.1.7,6,True,False,True,False,True,True,False,True,True,True,7
R02850,2.7.1.1,2,True,True,True,True,True,False,False,False,True,True,7
R01361,1.1.1.30,1,True,False,True,True,True,False,True,False,True,True,7
R04789,1.14.13.-,1,False,True,True,True,True,True,False,False,True,True,7
R10006,4.2.3.127,4,True,False,True,True,True,False,False,True,True,True,7
R02620,1.2.1.50,1,True,True,True,True,True,False,False,False,True,True,7
R03809,1.14.11.13,1,True,False,True,True,True,False,False,True,True,True,7
R01326,2.7.1.1|2.7.1.7,2,True,True,True,True,True,False,False,False,True,True,7
R05801,2.7.1.151,2,True,False,True,True,True,True,False,False,True,True,7
R07950,1.3.3.6,1,True,False,True,True,True,False,False,True,True,True,7
R07298,3.1.3.21,3,True,True,False,True,True,True,False,False,True,True,7
R02324,2.7.1.22,2,True,False,True,True,True,True,False,False,True,True,7
R01608,1.1.1.59,1,True,True,True,False,True,False,True,False,True,True,7
R04112,3.5.1.28,3,True,False,True,True,True,True,False,False,True,True,7
R00010,3.2.1.28,3,True,True,True,True,True,False,False,False,True,True,7
R13081,3.2.1.21,3,True,True,False,True,True,True,False,False,True,True,7
R03712,1.14.13.32,1,True,False,True,True,True,True,False,False,True,True,7
R06985,1.3.1.8|1.3.1.38,1,True,True,True,True,True,False,False,False,True,True,7
R05325,2.4.1.210,2,True,True,True,True,True,False,False,False,True,True,7
R06378,1.1.1.296,1,True,False,True,True,True,False,True,False,True,True,7
R08768,1.14.13.240,1,True,False,True,True,True,True,False,False,True,True,7
R02305,4.2.3.7,4,True,False,True,True,False,False,True,True,True,True,7
R09986,1.1.1.323,1,True,False,True,True,True,False,True,False,True,True,7
R02648,3.1.4.42,3,True,True,True,False,True,True,False,False,True,True,7
R12826,1.14.11.24,1,True,False,False,True,True,True,False,True,True,True,7
R11526,1.14.13.231,1,True,True,False,True,True,True,False,False,True,True,7
R03383,6.2.1.-,6,True,False,True,True,True,True,False,False,True,True,7
R05282,1.1.1.90,1,True,True,True,False,True,False,True,False,True,True,7
R08627,2.3.3.17,2,True,False,True,True,True,True,False,False,True,True,7
R09889,4.2.3.89,4,True,False,False,True,True,False,True,True,True,True,7
R09655,5.2.1.12,5,False,True,True,False,True,False,True,True,True,True,7
R11828,4.2.3.163,4,True,False,True,True,True,False,False,True,True,True,7
R12004,5.5.1.31,5,True,True,False,True,True,False,False,True,True,True,7
R11876,1.8.1.20,1,True,True,True,False,True,False,True,False,True,True,7
R08240,1.1.1.205,1,True,True,False,True,True,False,True,False,True,True,7
R13228,4.2.3.213,4,True,True,False,True,True,False,False,True,True,True,7
R10997,1.2.4.4,1,False,False,True,False,True,True,True,True,True,True,7
R06945,1.14.13.-|1.14.15.3,1,True,True,True,False,True,True,False,False,True,True,7
R12526,2.4.1.371,2,True,False,False,True,True,False,True,True,True,True,7
R07556,1.14.13.-,1,True,True,False,False,True,False,True,True,True,True,7
R12105,1.3.1.114,1,True,False,True,False,True,False,True,True,True,True,7
R04335,2.4.2.34,2,True,True,True,False,True,False,False,True,True,True,7
R04824,1.1.1.50,1,True,False,True,True,True,False,True,False,True,True,7
R01813,1.1.1.153,1,True,True,True,False,True,False,True,False,True,True,7
R07954,1.14.13.179,1,True,True,True,False,True,True,False,False,True,True,7
R02136,2.7.1.122,2,True,False,True,True,True,True,False,False,True,True,7
R06586,2.6.1.-,2,True,True,False,True,True,False,True,False,True,True,7
R02832,1.1.1.206,1,True,False,True,True,True,False,True,False,True,True,7
R10655,2.8.2.36,2,True,True,True,False,True,True,False,False,True,True,7
R02776,1.1.1.134|1.1.1.344,1,True,False,True,True,True,False,True,False,True,True,7
R12447,2.1.1.-,2,True,False,True,True,True,True,False,False,True,True,7
R05571,1.1.1.251,1,True,True,True,False,True,False,True,False,True,True,7
R11170,2.7.1.196,2,False,True,True,False,True,False,True,True,True,True,7
R10362,1.14.13.-,1,True,True,False,True,True,True,False,False,True,True,7
R01394,5.3.1.22,5,True,True,True,True,True,False,False,False,True,True,7
R10598,4.2.3.78,4,True,False,True,True,True,False,False,True,True,True,7
R08619,2.3.3.17,2,True,False,True,True,True,True,False,False,True,True,7
R03586,1.1.1.113,1,True,True,True,False,True,False,True,False,True,True,7
R04214,3.5.2.-,3,True,False,False,True,True,False,True,True,True,True,7
R07764,2.3.1.-|4.2.1.-,2|4,True,False,True,False,True,False,True,True,True,True,7
R02073,2.7.1.90,2,True,False,True,False,True,False,True,True,True,True,7
R00543,3.7.1.5,3,True,False,True,False,True,True,False,True,True,True,7
R02220,1.2.1.44,1,True,True,True,True,True,False,False,False,True,True,7
R00299,2.7.1.1|2.7.1.2,2,True,True,True,True,True,False,False,False,True,True,7
R11871,5.5.1.30,5,True,True,False,True,True,False,False,True,True,True,7
R03490,2.4.1.92,2,True,False,False,True,False,True,True,True,True,True,7
R08266,1.14.13.8,1,True,True,True,False,True,True,False,False,True,True,7
R04510,5.4.99.14,5,True,True,True,True,True,False,False,False,True,True,7
R03033,4.2.1.6|4.2.1.140,4,True,True,True,True,True,False,False,False,True,True,7
R03051,1.1.1.86,1,True,True,True,False,True,False,True,False,True,True,7
R11838,4.2.3.173,4,True,False,True,True,True,False,False,True,True,True,7
R02264,1.1.1.-,1,True,True,True,False,True,True,False,False,True,True,7
R11497,2.5.1.135,2,True,True,True,True,False,True,False,False,True,True,7
R10692,1.14.13.-,1,True,True,True,False,True,True,False,False,True,True,7
R00810,5.4.99.11,5,True,True,True,True,True,False,False,False,True,True,7
R03222,1.3.3.4,1,True,True,True,False,True,False,False,True,True,True,7
R02553,1.1.1.163,1,True,True,True,False,True,False,True,False,True,True,7
R11860,4.2.3.193,4,True,False,False,True,True,False,True,True,True,True,7
R13033,1.1.3.50,1,True,True,True,False,True,False,False,True,True,True,7
R09767,2.7.1.166,2,True,False,True,True,True,True,False,False,True,True,7
R02756,1.1.1.101,1,True,False,True,True,True,False,True,False,True,True,7
R03373,1.1.1.237,1,True,True,True,False,True,False,True,False,True,True,7
R09099,2.1.2.1,2,True,False,True,False,True,False,True,True,True,True,7
R08117,6.2.1.33,6,True,False,True,False,True,True,False,True,True,True,7
R01736,3.1.2.6,3,True,False,False,True,True,True,False,True,True,True,7
R03498,1.1.1.142,1,True,False,True,True,True,False,True,False,True,True,7
R12251,3.5.1.129,3,True,True,False,False,True,False,True,True,True,True,7
R07647,4.2.3.22,4,True,False,True,True,False,False,True,True,True,True,7
R11867,5.4.99.65,5,True,True,True,True,True,False,False,False,True,True,7
R00131,3.5.1.5,3,True,True,False,True,True,True,False,False,True,True,7
R01344,2.6.1.21,2,True,True,False,False,True,True,True,False,True,True,7
R07710,1.14.13.172,1,True,True,True,False,True,True,False,False,True,True,7
R09843,2.7.7.81,2,True,False,False,True,True,False,True,True,True,True,7
R06385,1.1.1.296,1,True,False,True,True,True,False,True,False,True,True,7
R10357,1.14.13.-,1,True,True,False,True,True,True,False,False,True,True,7
R10457,2.5.1.110,2,True,True,False,True,True,False,True,False,True,True,7
R06926,1.14.13.-,1,True,True,True,False,True,True,False,False,True,True,7
R11307,3.2.1.4,3,True,True,True,False,True,True,False,False,True,True,7
R08536,1.1.1.15,1,True,False,True,True,True,False,True,False,True,True,7
R05111,2.4.1.62,2,True,False,False,True,False,True,True,True,True,True,7
R02735,5.1.1.7,5,True,True,False,False,True,False,True,True,True,True,7
R05650,1.13.11.-,1,True,True,True,False,False,True,False,True,True,True,7
R08601,3.1.1.53,3,True,True,False,True,False,True,False,True,True,True,7
R13243,3.1.3.62,3,True,False,True,True,True,True,False,False,True,True,7
R00200,2.7.1.40,2,True,False,True,True,True,True,False,False,True,True,7
R01750,1.1.1.92,1,True,True,False,True,True,False,True,False,True,True,7
R08523,1.11.1.8,1,True,False,True,False,True,False,True,True,True,True,7
R11289,2.4.2.-,2,True,True,True,False,True,False,False,True,True,True,7
R09985,1.1.1.322,1,True,False,True,True,True,False,True,False,True,True,7
R09373,2.6.1.-,2,True,False,True,False,True,True,True,False,True,True,7
R07649,4.2.3.23,4,True,False,False,True,True,False,True,True,True,True,7
R03950,2.1.1.107,2,True,True,True,False,True,False,True,False,True,True,7
R12207,2.4.2.43,2,True,False,True,True,True,False,False,True,True,True,7
R07392,4.2.1.109,4,True,True,False,False,True,False,True,True,True,True,7
R08941,3.1.6.2,3,True,True,False,True,True,True,False,False,True,True,7
R04591,6.3.2.6,6,True,False,True,True,True,True,False,False,True,True,7
R11868,5.4.99.66,5,True,True,True,True,True,False,False,False,True,True,7
R09627,4.2.3.67,4,True,False,True,True,True,False,False,True,True,True,7
R11145,1.1.1.392,1,True,False,True,True,True,False,True,False,True,True,7
R11076,4.2.1.157,4,True,True,False,False,True,False,True,True,True,True,7
R03826,1.1.1.186,1,True,False,True,True,True,False,True,False,True,True,7
R02868,2.7.1.1,2,True,True,True,True,True,False,False,False,True,True,7
R01299,1.14.13.64,1,True,True,True,False,True,True,False,False,True,True,7
R00287,3.6.1.9|3.6.1.45,3,True,True,True,False,True,True,False,False,True,True,7
R02601,4.2.1.80,4,True,True,False,False,True,False,True,True,True,True,7
R08878,1.1.1.274|1.1.1.346,1,True,True,True,False,True,False,True,False,True,True,7
R07094,2.5.1.18,2,True,True,True,False,True,False,False,True,True,True,7
R04344,1.1.1.210,1,True,False,True,True,True,False,True,False,True,True,7
R09945,2.7.1.175,2,True,False,True,True,True,True,False,False,True,True,7
R08166,4.2.99.20,4,False,True,True,False,True,True,False,True,True,True,7
R08869,2.7.8.23,2,False,False,True,True,True,False,True,True,True,True,7
R02830,1.14.13.6,1,True,True,True,False,True,True,False,False,True,True,7
R10466,3.5.3.25,3,True,False,False,True,True,True,True,False,True,True,7
R02834,1.1.1.-,1,True,False,True,True,True,False,True,False,True,True,7
R02171,3.2.2.10,3,True,True,True,True,True,False,False,False,True,True,7
R11338,1.1.1.400,1,True,False,True,False,True,False,True,True,True,True,7
R11829,4.2.3.164,4,True,False,True,True,True,False,False,True,True,True,7
R09614,4.2.3.69,4,True,False,True,True,True,False,False,True,True,True,7
R11622,3.5.1.127,3,True,False,True,True,True,False,False,True,True,True,7
R01722,2.4.1.196,2,True,False,False,True,True,False,True,True,True,True,7
R01491,1.1.3.7,1,True,True,True,False,True,True,False,False,True,True,7
R03879,1.1.1.-,1,True,False,True,True,True,False,True,False,True,True,7
R06916,1.14.13.-,1,True,True,True,False,True,True,False,False,True,True,7
R04349,3.5.5.6,3,True,True,False,False,True,True,True,True,True,False,7
R05279,1.14.12.-,1,False,True,True,False,True,False,True,True,True,True,7
R00053,3.1.1.20,3,True,True,False,False,True,False,True,True,True,True,7
R09572,1.14.11.28,1,True,False,False,True,False,True,True,True,True,True,7
R01096,1.1.1.48|1.1.1.120|1.1.1.359|1.1.1.360,1,True,True,False,True,True,False,True,False,True,True,7
R03886,1.1.1.66,1,True,True,True,False,True,False,True,False,True,True,7
R08945,1.1.1.62,1,True,False,True,True,True,False,True,False,True,True,7
R02580,1.1.1.141,1,True,False,True,True,True,False,True,False,True,True,7
R05553,4.1.3.38,4,True,False,True,False,True,False,True,True,True,True,7
R01962,1.1.3.-,1,True,False,True,False,True,True,False,True,True,True,7
R02750,2.7.1.15|2.7.1.229,2,True,False,True,True,True,True,False,False,True,True,7
R00087,3.6.1.8|3.6.1.9,3,True,False,True,True,True,True,False,False,True,True,7
R13286,1.14.13.252,1,True,False,False,False,True,True,True,True,True,True,7
R00626,3.1.3.1|3.1.3.2,3,True,False,True,True,True,False,True,False,True,True,7
R12117,2.3.1.74,2,True,True,True,True,True,False,False,False,True,True,7
R04264,1.1.1.181,1,True,False,True,True,True,False,True,False,True,True,7
R02945,1.1.1.227,1,True,False,True,True,True,False,True,False,True,True,7
R03296,5.1.1.8,5,True,True,False,False,True,False,True,True,True,True,7
R00963,3.1.3.5|3.1.3.-,3,True,True,False,True,True,True,False,False,True,True,7
R00880,1.1.1.132,1,True,True,False,True,True,False,True,False,True,True,7
R13215,1.3.1.22,1,False,False,True,True,True,False,True,True,True,True,7
R11607,2.6.1.111,2,True,True,False,False,True,True,False,True,True,True,7
R03342,5.3.2.1,5,True,False,True,True,False,False,True,True,True,True,7
R05634,2.7.1.148,2,True,True,False,True,True,True,False,False,True,True,7
R05691,1.1.1.270,1,True,False,True,True,True,False,True,False,True,True,7
R01544,4.3.1.9,4,True,True,False,False,True,True,True,False,True,True,7
R09514,1.14.13.113,1,True,False,True,True,True,True,False,False,True,True,7
R00872,3.1.3.-,3,True,True,False,True,True,True,False,False,True,True,7
R06337,1.14.11.13,1,True,False,True,True,True,False,False,True,True,True,7
R06787,1.14.13.127,1,True,True,True,False,True,True,False,False,True,True,7
R02679,1.1.1.190,1,True,True,True,False,True,False,True,False,True,True,7
R02490,4.2.1.56,4,True,True,False,False,True,False,True,True,True,True,7
R09533,3.2.1.167,3,True,True,False,True,True,True,False,False,True,True,7
R06970,3.5.4.-,3,True,True,False,True,False,True,True,False,True,True,7
R00161,2.7.7.2,2,True,True,True,True,False,True,False,False,True,True,7
R00883,2.7.7.22,2,True,True,True,True,True,False,False,False,True,True,7
R11542,3.1.2.32,3,True,True,False,True,True,False,True,False,True,True,7
R09608,4.2.3.50,4,True,False,True,True,True,False,False,True,True,True,7
R11790,3.2.1.204,3,True,True,True,True,True,False,False,False,True,True,7
R05548,3.1.8.1,3,True,False,True,True,True,False,False,True,True,True,7
R09956,1.1.1.51,1,True,False,True,True,True,False,True,False,True,True,7
R10442,3.6.1.5,3,False,True,True,True,True,True,False,False,True,True,7
R11926,6.2.1.52,6,True,True,False,False,True,True,False,True,True,True,7
R04027,1.4.3.21,1,False,True,False,True,True,False,True,True,True,True,7
R06389,1.14.13.105,1,True,True,True,False,True,True,False,False,True,True,7
R04832,1.1.1.50,1,True,False,True,True,True,False,True,False,True,True,7
R04884,1.14.18.1,1,True,True,True,False,True,False,False,True,True,True,7
R10896,4.2.3.148,4,False,False,True,True,True,False,True,True,True,True,7
R00590,4.3.1.17,4,False,True,True,False,True,False,True,True,True,True,7
R12406,1.1.1.170,1,True,False,True,False,True,False,True,True,True,True,7
R06633,1.1.3.46,1,True,True,True,False,True,True,False,False,True,True,7
R01297,1.14.13.64,1,True,True,True,False,True,True,False,False,True,True,7
R01569,3.1.3.5|3.1.3.35|3.1.3.89|3.1.3.-,3,True,True,False,True,True,True,False,False,True,True,7
R02465,4.2.2.1,4,True,True,True,False,True,False,False,True,True,True,7
