Reaction ID	Name	Equation	ec	Definition	R Class	Canonical_SMILES	Isomeric_SMILES	All_Found	Complete_Canonical	Complete_Isomeric	balanced	Promiscuous
R00956	CTP:alpha-D-glucose-1-phosphate cytidylyltransferase	C00063 + C00103 <=> C00013 + C00501	2.7.7.33	CTP + D-Glucose 1-phosphate <=> Diphosphate + CDP-glucose	RC00002  C00103_C00501	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O.C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O>>OP(=O)(O)OP(=O)(O)O.C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O	C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)O>>OP(=O)(O)OP(=O)(O)O.C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O	True	True	True	True	False
R02337	1-haloalkane halidohydrolase	C01872 + C00001 <=> C00226 + C00462	3.8.1.5	1-Haloalkane + H2O <=> Primary alcohol + Halide	RC00698  C00226_C01872	*C[X].O>>*CO.[X]	*C*.O>>*CO.*[H]	False	True	True	False	False
R11053	UMP,2-oxoglutarate:oxygen oxidoreductase	C00105 + C00026 + C00007 <=> C21079 + C00042 + C00011 + C00009	1.14.11.49	UMP + 2-Oxoglutarate + Oxygen <=> 5'-Dehydrouridine + Succinate + CO2 + Orthophosphate	RC03338  C00105_C21079	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C1=CN(C(=O)NC1=O)C2C(C(C(O2)C=O)O)O.C(CC(=O)O)C(=O)O.C(=O)=O.OP(=O)(O)O	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O.C(CC(=O)O)C(=O)C(=O)O.O=O>>C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)C=O)O)O.C(CC(=O)O)C(=O)O.C(=O)=O.OP(=O)(O)O	True	True	True	True	False
R01813	tetrahydrobiopterin:NADP+ oxidoreductase	C00272 + C00006 <=> C04244 + C00005 + C00080	1.1.1.153	Tetrahydrobiopterin + NADP+ <=> 6-Lactoyl-5,6,7,8-tetrahydropterin + NADPH + H+	RC00001  C00005_C00006	CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>CC(C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>CC(C(=O)C1CNC2=C(N1)C(=O)NC(=N2)N)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	True	True	True	False	False
R06494		C11956 + C11921 <=> C11958 + C00363	2.4.1.-	Avermectin A2b aglycone + dTDP-L-oleandrose <=> Avermectin A2b monosaccharide + dTDP	RC00005  C00363_C11921	CC1C=CC=C2COC3C2(C(C=C(C3OC)C)C(=O)OC4CC(CC=C(C1O)C)OC5(C4)CC(C(C(O5)C(C)C)C)O)O.CO[C@H]3C[C@@H](OP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C)C(=O)NC2=O)O[C@@H](C)[C@@H]3O>>CO[C@H]6C[C@H](O[C@H]1[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](OC)C(C)=C[C@@H](C(=O)O[C@H]3C[C@@H](C\C=C\1/C)O[C@@]2(C[C@H](O)[C@H](C)[C@H](O2)C(C)C)C3)[C@]\45O)O[C@@H](C)[C@@H]6O.CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)O)O	C[C@H]1/C=C/C=C/2\CO[C@H]3[C@@]2([C@@H](C=C([C@H]3OC)C)C(=O)O[C@H]4C[C@@H](C/C=C(/[C@H]1O)\C)O[C@]5(C4)C[C@@H]([C@@H]([C@H](O5)C(C)C)C)O)O.CO[C@H]1C[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)O[C@@H](C)[C@@H]1O>>CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C[C@H](O)[C@H](C)[C@@H](C(C)C)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](OC)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O.CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O	False	True	True	True	False
R04617	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase (ADP-forming)	C00002 + C04877 + C00993 <=> C00008 + C00009 + C04882	6.3.2.10	ATP + UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate + D-Alanyl-D-alanine <=> ADP + Orthophosphate + UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	RC00002  C00002_C00008	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)O)N)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C.CC(C(=O)NC(C)C(=O)O)N>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N.OP(=O)(O)O.CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)O)N)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)O)N)C(=O)O)C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C.C[C@H](C(=O)N[C@H](C)C(=O)O)N>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N.OP(=O)(O)O.C[C@@H](C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](C(=O)O)N)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)NC(=O)[C@@H](C)O[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)CO)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C	True	True	True	True	False
R01670	5,10-methylenetetrahydrofolate:dCMP C-methyltransferase	C00143 + C00239 <=> C00415 + C03495	2.1.1.54	5,10-Methylenetetrahydrofolate + dCMP <=> Dihydrofolate + Deoxy-5-methylcytidylate	RC00219  C00143_C00415	C1C2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O.C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O>>C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O.CC1=CN(C(=O)N=C1N)C2CC(C(O2)COP(=O)(O)O)O	C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O.C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O>>C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O.CC1=CN(C(=O)N=C1N)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O	True	True	True	True	False
R11581	GTP:molybdenum cofactor guanylyltransferase	C18237 + C00044 <=> C19871 + C00013	2.7.7.77	Molybdoenzyme molybdenum cofactor + GTP <=> Guanylyl molybdenum cofactor + Diphosphate	RC00002  C18237_C19871	C(C1C(=C(C2C(O1)NC3=C(N2)C(=O)NC(=N3)N)[S-])[S-])OP(=O)(O)O.O=[Mo+2]=O.C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N>>C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(=C(C5C(O4)NC6=C(N5)C(=O)NC(=N6)N)[S-])[S-])O)O)N=C(NC2=O)N.O=[Mo+2]=O.OP(=O)(O)OP(=O)(O)O	C([C@@H]1C(=C([C@H]2[C@@H](O1)NC3=C(N2)C(=O)NC(=N3)N)[S-])[S-])OP(=O)(O)O.O=[Mo+2]=O.C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N>>C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4C(=C([C@H]5[C@@H](O4)NC6=C(N5)C(=O)NC(=N6)N)[S-])[S-])O)O)N=C(NC2=O)N.O=[Mo+2]=O.OP(=O)(O)OP(=O)(O)O	True	True	True	True	False
R00226	pyruvate:pyruvate acetaldehydetransferase (decarboxylating);	C06010 + C00011 <=> 2 C00022	2.2.1.6	(S)-2-Acetolactate + CO2 <=> 2 Pyruvate	RC00106  C00022_C06010	CC(=O)C(C)(C(=O)O)O.C(=O)=O>>CC(=O)C(=O)O	CC(=O)[C@@](C)(C(=O)O)O.C(=O)=O>>CC(=O)C(=O)O	True	True	True	False	False
R04620	7,8-dihydroneopterin-3'-triphosphate phosphohydrolase (alkaline optimum)	C04895 + 3 C00001 <=> C04874 + 3 C00009	3.1.3.1	7,8-Dihydroneopterin 3'-triphosphate + 3 H2O <=> 7,8-Dihydroneopterin + 3 Orthophosphate	RC00017  C04874_C04895	C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O.O>>C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(CO)O)O.OP(=O)(O)O	C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O.O>>C1C(=NC2=C(N1)N=C(NC2=O)N)[C@@H]([C@@H](CO)O)O.OP(=O)(O)O	True	True	True	False	False
R12948	(8S)-8-amino-7-oxononanoate:[protein]-L-lysine aminotransferase (N-carboxylating)	C22463 + C02188 + C00011 <=> C22464 + C03531	2.6.1.121	(8S)-8-Amino-7-oxononanoate + Protein lysine + CO2 <=> (7R,8S)-8-Amino-7-(carboxyamino)nonanoate + [Protein]-(S)-2-amino-6-oxohexanoate		CC(C(=O)CCCCCC(=O)O)N.*NC(=O)[C@H](CCCCN)NC(*)=O.C(=O)=O>>CC(C(CCCCCC(=O)O)NC(=O)O)N.*NC(=O)[C@H](CCCC=O)NC(*)=O	C[C@@H](C(=O)CCCCCC(=O)O)N.*NC(=O)[C@H](CCCCN)NC(*)=O.C(=O)=O>>C[C@@H]([C@@H](CCCCCC(=O)O)NC(=O)O)N.*NC(=O)[C@H](CCCC=O)NC(*)=O	False	True	True	True	False
R07679		C00072 + 2 C00125 <=> C05422 + 2 C00126 + 2 C00080	1.3.2.3	Ascorbate + 2 Ferricytochrome c <=> Dehydroascorbate + 2 Ferrocytochrome c + 2 H+	RC00016  C00125_C00126	C(C(C1C(=C(C(=O)O1)O)O)O)O.*NC(=O)[C@H](CSC(C)C1C(C)=C2/C=C6\N=C(/C=C3/C(CCC(O)=O)=C(C)/C4=C/C5=N\C(=C/C=1N2[Fe+]N/3\4)\C(C)=C5C(C)SC[C@H](NC(*)=O)C(=O)N*)C(CCC(O)=O)=C\6C)NC(*)=O>>C(C(C1C(=O)C(=O)C(=O)O1)O)O.*NC(=O)[C@H](CSC(C)C1C(C)=C2/C=C6\N=C(/C=C3/C(CCC(O)=O)=C(C)/C4=C/C5=N\C(=C/C=1N2[Fe]N/3\4)\C(C)=C5C(C)SC[C@H](NC(*)=O)C(=O)N*)C(CCC(O)=O)=C\6C)NC(*)=O.[H+]	C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O.*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe+]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O>>C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O.*NC(=O)[C@H](CSC(C)C1=C(C)/C2=C/c3c(C(C)SC[C@H](NC(*)=O)C(=O)N*)c(C)c4n3[Fe]n3/c(c(C)c(CCC(=O)O)/c3=C/C3=N/C(=C\4)C(C)=C3CCC(=O)O)=C\C1=N2)NC(*)=O.[H+]	False	True	True	False	False
R08715	chitosan exo-1,4-beta-D-glucosaminidase;	C00734(n+1) + C00001 <=> C00734(n) + C00329	3.2.1.165	Chitosan(n+1) + H2O <=> Chitosan(n) + D-Glucosamine	RC00049  C00329_C00734	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)O.O>>C(C1C(C(C(C(O1)OC2C(OC(C(C2O)N)OC3C(OC(C(C3O)N)O)CO)CO)N)O)O)O.C(C1C(C(C(C(O1)O)N)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)N)O)O)O.O>>C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)N)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)N)O)CO)CO)N)O)O)O.C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O	True	True	True	False	False
R05233	trans-3-chloro-2-propene-1-ol:NAD+ oxidoreductase	C06611 + C00003 <=> C06613 + C00004 + C00080	1.1.1.1	trans-3-Chloro-2-propene-1-ol + NAD+ <=> trans-3-Chloroallyl aldehyde + NADH + H+	RC00001  C00003_C00004	C(C=CCl)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(=CCl)C=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	C(/C=C/Cl)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>C(=C/Cl)\C=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	False
R02172	pyrimidine-nucleoside ribohydrolase	C03169 + C00001 <=> C00396 + C00121 + C00080	3.2.2.8	Pyrimidine nucleoside + H2O <=> Pyrimidine + D-Ribose + H+	RC00033  C00396_C03169	C1=CN=C[N+](=C1)C2C(C(C(O2)CO)O)O.O>>C1=CN=CN=C1.C(C1C(C(C(O1)O)O)O)O.[H+]	C1=CN=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O.O>>C1=CN=CN=C1.C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O.[H+]	True	True	True	False	False
R05376		C06641 + C00011 <=> C06640	4.1.1.-	Bis(4'-chlorophenyl)methane + CO2 <=> Bis(4'-chlorophenyl)acetate	RC01344  C06640_C06641	C1=CC(=CC=C1CC2=CC=C(C=C2)Cl)Cl.C(=O)=O>>C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl	C1=CC(=CC=C1CC2=CC=C(C=C2)Cl)Cl.C(=O)=O>>C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl	True	True	True	True	False
R13274	meromycolic-acid:holo-[acp Pks13] ligase	C00002 + C22873 + C00229 <=> C00020 + C00013 + C22874	6.2.1.-	ATP + Meromycolic acid + Acyl-carrier protein <=> AMP + Diphosphate + Meromycoloyl-[acp Pks13]	RC00014  C22873_C22874	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.[*+]CCCCC(O)=O.*S>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O.*SC(=O)CCCC[*+]	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N.[1*]CCCCC(=O)O.*S>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.OP(=O)(O)OP(=O)(O)O.*SC(=O)CCCC[1*]	False	True	True	True	False
R07877	UDP-alpha-D-glucose:pelargonidin-3-O-glucoside 2''-O-glucosyltransferase	C12137 + C00029 <=> C16305 + C00015	2.4.1.297	Pelargonidin 3-O-glucoside + UDP-glucose <=> Pelargonidin 3-O-sophoroside + UDP	RC00005  C00015_C00029	OC[C@H]4O[C@@H](Oc2cc1c(O)cc(O)cc1[o+]c2c3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]4O.C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O>>OC[C@H]5O[C@@H](O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc3cc2c(cc(O)cc2O)[o+]c3c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]5O.C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O>>OC[C@H]1O[C@@H](O[C@H]2[C@H](Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)cc3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	False	True	True	True	False
R04227	3-sn-phosphatidylcholine:dolichol O-acyltransferase	C00157 + C00381 <=> C01884 + C04230	2.3.1.83	Phosphatidylcholine + Dolichol <=> Acyldolichol + 1-Acyl-sn-glycero-3-phosphocholine	RC00037  C00157_C04230	C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl.CC(CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CCO>>*C(=O)OCCC(C)CC/C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(\C)/C.*C(=O)OCC(O)COP(O)(=O)OCC[N+](C)(C)C	C1[C@@H]2[C@@H]3[C@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl.CC(CC/C=C(/C)\CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)CCO>>*C(=O)OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C.*C(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	False	True	True	False	False
R01657	dimethylallyl-diphosphate:L-tryptophan dimethylallyltransferase	C00235 + C00078 <=> C00013 + C04290	2.5.1.34	Dimethylallyl diphosphate + L-Tryptophan <=> Diphosphate + 4-(3-Methylbut-2-enyl)-L-tryptophan	RC00209  C00078_C04290	CC(=CCOP(=O)(O)OP(=O)(O)O)C.C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N>>OP(=O)(O)OP(=O)(O)O.CC(=CCC1=C2C(=CC=C1)NC=C2CC(C(=O)O)N)C	CC(=CCOP(=O)(O)OP(=O)(O)O)C.C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N>>OP(=O)(O)OP(=O)(O)O.CC(=CCC1=C2C(=CC=C1)NC=C2C[C@@H](C(=O)O)N)C	True	True	True	True	False
R00539	acyl phosphate phosphohydrolase	C02133 + C00001 <=> C00060 + C00009	3.6.1.7	Acyl phosphate + H2O <=> Carboxylate + Orthophosphate	RC00043  C00060_C02133	C(=O)OP(=O)(O)O.O>>*C([O-])=O.OP(=O)(O)O	C(=O)OP(=O)(O)O.O>>*C(=O)[O-].OP(=O)(O)O	False	True	True	False	False
R11197		C21168 + C00007 + C00004 + C00080 <=> C00230 + C00001 + C00003 + C00011	1.14.13.-	4-Hydroxyisophthalate + Oxygen + NADH + H+ <=> 3,4-Dihydroxybenzoate + H2O + NAD+ + CO2	RC00389  C00230_C21168	C1=CC(=C(C=C1C(=O)O)C(=O)O)O.O=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>C1=CC(=C(C=C1C(=O)O)O)O.O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(=O)=O	C1=CC(=C(C=C1C(=O)O)C(=O)O)O.O=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>C1=CC(=C(C=C1C(=O)O)O)O.O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.C(=O)=O	True	True	True	False	False
R12304	D-ornithine carboxy-lyase	C00515 <=> C00134 + C00011	4.1.1.116	D-Ornithine <=> Putrescine + CO2	RC00299  C00134_C00515	C(CC(C(=O)O)N)CN>>C(CCN)CN.C(=O)=O	C(C[C@H](C(=O)O)N)CN>>C(CCN)CN.C(=O)=O	True	True	True	True	False
R08184		C16528 + C00001 <=> C00010 + C08281	3.1.2.-	Docosanoyl-CoA + H2O <=> CoA + Docosanoic acid	RC00004  C00010_C16528	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N3C=Nc2c(N)ncnc23.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O.CCCCCCCCCCCCCCCCCCCCCC(=O)O	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCS)O.CCCCCCCCCCCCCCCCCCCCCC(=O)O	False	True	True	True	False
R01741	D-gluconate:(acceptor) 2-oxidoreductase	C00257 + C00016 <=> C06473 + C01352	1.1.99.3	D-Gluconic acid + FAD <=> 2-Keto-D-gluconic acid + FADH2	RC00084  C00257_C06473	C(C(C(C(C(C(=O)O)O)O)O)O)O.CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O>>C(C(C(C(C(=O)C(=O)O)O)O)O)O.CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O>>C([C@H]([C@H]([C@@H](C(=O)C(=O)O)O)O)O)O.CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O	True	True	True	True	False
