reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11701(r)/2.3.1D3(rev)/2.3.1.264;	4-asa/2.3.1D3(rev);	0.261993	1	0.857143	0.545455	0.296296	0.175	0.118644	0.107143	0.170732
R03621/2.3.1D3/2.3.1.2;	4-asa/2.3.1D3;	0.261818	1	0.75	0.444444	0.257143	0.148936	0.125	0.12	0.21875
R02191(r)/2.3.1F1(rev)/2.3.1.36;	4-asa/2.3.1D3(rev);	0.260377	1	0.6	0.354839	0.25	0.157895	0.12963	0.130435	0.21875
R09255/2.3.1D4/2.3.1.64;	4-asa/2.3.1D3;	0.260062	0.666667	0.6	0.478261	0.344828	0.292683	0.2	0.179104	0.126761
R02452/2.3.1D4/2.3.1.71;	4-asa/2.3.1D3;	0.260062	0.666667	0.6	0.44	0.27027	0.234043	0.208955	0.181818	0.166667
R09257(r)/2.3.1D3(rev)/;	4-asa/2.3.1D3(rev);	0.259887	1	1	0.652174	0.323529	0.229167	0.150685	0.115385	0.125
R02385/2.3.1F1/2.3.1.110;	4-asa/2.3.1D3;	0.257812	1	0.75	0.428571	0.305556	0.26	0.223684	0.156627	0.108434
R09255(r)/2.3.1D3(rev)/2.3.1.64;	4-asa/2.3.1D3(rev);	0.257534	1	1	0.652174	0.323529	0.229167	0.178082	0.120482	0.102564
R11479(r)/2.3.1F1(rev)/;	4-asa/2.3.1D3(rev);	0.257463	1	0.75	0.37931	0.258065	0.146341	0.127273	0.115385	0.21875
R03621(r)/2.3.1D3(rev)/2.3.1.2;	4-asa/2.3.1D3(rev);	0.257246	1	0.75	0.444444	0.222222	0.148936	0.125	0.12	0.21875
R01617(r)/2.3.1D3(rev)/2.3.1.64;	4-asa/2.3.1D3(rev);	0.257062	1	1	0.652174	0.323529	0.229167	0.150685	0.1125	0.114286
R01617(r)/2.3.1D3(rev)/2.3.1.64;	4-asa/2.3.1D3(rev);	0.257062	1	1	0.652174	0.323529	0.229167	0.150685	0.1125	0.114286
R04192(r)/2.3.1D3(rev)/2.3.1.108;	4-asa/2.3.1D3(rev);	0.25448	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.101695	0.145833
R03552/2.3.1D3/2.3.1.48;	4-asa/2.3.1D3;	0.25448	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.101695	0.145833
R03552(r)/2.3.1D3(rev)/2.3.1.48;	4-asa/2.3.1D3(rev);	0.25448	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.101695	0.145833
R04192/2.3.1D3/2.3.1.108;	4-asa/2.3.1D3;	0.25448	1	0.857143	0.545455	0.296296	0.184211	0.118644	0.101695	0.145833
R10474(r)/2.3.1F1(rev)/2.3.1.224;	4-asa/2.3.1D3(rev);	0.254181	0.714286	0.647059	0.333333	0.3	0.243902	0.180328	0.133333	0.163265
R10474(r)/2.3.1F1(rev)/2.3.1.224;	4-asa/2.3.1D3(rev);	0.254181	0.714286	0.647059	0.333333	0.3	0.243902	0.180328	0.133333	0.163265
R10253(r)/2.3.1F1(rev)/;	4-asa/2.3.1D3(rev);	0.253968	0.714286	0.647059	0.333333	0.3	0.243902	0.213115	0.151515	0.135593
R05506/2.3.1C1/2.3.1.16;	4-asa/2.3.1D3(rev);	0.253589	0.555556	0.478261	0.351351	0.276596	0.283333	0.283951	0.123457	0.126761
