reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04228(r)/1.7.1A1(rev)/1.7.1.9;	balsalazide/1.7.1A2(rev);	0.362653	0.666667	0.611111	0.552239	0.413223	0.35533	0.32069	0.323718	0.335294
R04228(r)/1.7.1A1(rev)/1.7.1.9;	balsalazide/1.7.1A2(rev);	0.360691	0.666667	0.611111	0.552239	0.413223	0.348485	0.316151	0.323718	0.335294
R04228(r)/1.7.1A1(rev)/1.7.1.9;	balsalazide/1.7.1A2(rev);	0.360691	0.666667	0.611111	0.552239	0.413223	0.348485	0.316151	0.323718	0.335294
R01134/1.7.1E1/1.7.1.7;	balsalazide/1.7.1A2(rev);	0.345302	0.8	0.588235	0.432836	0.359649	0.315217	0.314176	0.319728	0.334328
R01134(r)/1.7.1E1(rev)/1.7.1.7;	balsalazide/1.7.1A2;	0.345302	0.8	0.588235	0.432836	0.359649	0.315217	0.314176	0.319728	0.334328
R09230/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.33171	0.5	0.5	0.447059	0.386207	0.353712	0.338369	0.293956	0.272506
R09230/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.3309	0.5	0.5	0.447059	0.395833	0.359649	0.334337	0.286885	0.272506
R09235/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.328068	0.5	0.5	0.453488	0.394558	0.347826	0.322289	0.290055	0.272506
R09232/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.324598	0.5	0.5	0.447059	0.386207	0.347639	0.330383	0.284574	0.264775
R09231/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.323442	0.5	0.5	0.447059	0.386207	0.344681	0.330383	0.281579	0.264775
R09235(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.323245	0.5	0.468085	0.447059	0.348993	0.333333	0.326347	0.297222	0.272506
R09235/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.323245	0.5	0.5	0.436782	0.385135	0.341991	0.318318	0.282967	0.272506
R09230(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.322854	0.5	0.468085	0.447059	0.348993	0.336207	0.326347	0.293956	0.272506
R08045/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.322372	0.5	0.5	0.447059	0.390411	0.347458	0.328488	0.281984	0.259861
R08044/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.32124	0.5	0.5	0.447059	0.390411	0.344538	0.328488	0.27907	0.259861
R09231/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.320285	0.5	0.5	0.453488	0.394558	0.34188	0.314706	0.277778	0.264775
R09232/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.319905	0.5	0.5	0.453488	0.394558	0.338983	0.314706	0.277778	0.264775
R09235(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.319252	0.5	0.468085	0.453488	0.366667	0.324786	0.310448	0.290055	0.272506
R08046/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.318875	0.5	0.5	0.453488	0.398649	0.341772	0.313043	0.278215	0.259861
R08046/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.318875	0.5	0.5	0.453488	0.398649	0.341772	0.313043	0.278215	0.259861
R09230(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.318867	0.5	0.468085	0.453488	0.366667	0.327586	0.310448	0.286885	0.272506
R08046/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.318129	0.5	0.5	0.453488	0.398649	0.3361	0.313043	0.278215	0.259861
R08044/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.318129	0.5	0.5	0.453488	0.398649	0.341772	0.313043	0.275325	0.259861
R08046/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.318129	0.5	0.5	0.453488	0.398649	0.3361	0.313043	0.278215	0.259861
R08045/1.7.1D1(rev)/;	balsalazide/1.7.1A2;	0.317757	0.5	0.5	0.453488	0.398649	0.338912	0.313043	0.275325	0.259861
R09232(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.315976	0.5	0.468085	0.447059	0.348993	0.330508	0.318713	0.284574	0.264775
R09232(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.314421	0.5	0.468085	0.447059	0.358108	0.330508	0.314869	0.277778	0.264775
R08046(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.314252	0.5	0.468085	0.447059	0.353333	0.327801	0.317003	0.28496	0.259861
R08046(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.314252	0.5	0.468085	0.447059	0.353333	0.327801	0.317003	0.28496	0.259861
R08045(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.313886	0.5	0.468085	0.447059	0.353333	0.330544	0.317003	0.281984	0.259861
R08045(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.313886	0.5	0.468085	0.447059	0.353333	0.330544	0.317003	0.281984	0.259861
R09231(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.311727	0.5	0.468085	0.453488	0.366667	0.319328	0.303207	0.277778	0.264775
R08044(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.309704	0.5	0.468085	0.453488	0.370861	0.319502	0.301724	0.275325	0.259861
R08044(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.309704	0.5	0.468085	0.453488	0.370861	0.319502	0.301724	0.275325	0.259861
R08044(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.309704	0.5	0.468085	0.453488	0.370861	0.319502	0.301724	0.275325	0.259861
R08044(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.309704	0.5	0.468085	0.453488	0.370861	0.319502	0.301724	0.275325	0.259861
R09231(r)/1.7.1D1/;	balsalazide/1.7.1A2(rev);	0.305572	0.5	0.468085	0.436782	0.348684	0.313808	0.295652	0.271053	0.264775
R00787(r)/1.7.1C1(rev)/1.7.1.15,1.7.1.4;	balsalazide/1.7.1A2;	0.299685	0.533333	0.536585	0.441558	0.326087	0.296804	0.270186	0.264789	0.277916
