reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01498/3.2.1A1/3.2.1.45,3.2.1.62;	ketoprofen glucuronide/3.2.1A1(rev);	0.447602	1	0.888889	0.7	0.640625	0.55814	0.5	0.33913	0.129032
R01498/3.2.1A2/3.2.1.45,3.2.1.62;	ketoprofen glucuronide/3.2.1A1(rev);	0.447602	1	0.888889	0.7	0.640625	0.55814	0.5	0.33913	0.129032
R03617/3.2.1A2/3.2.1.46,3.2.1.62;	ketoprofen glucuronide/3.2.1A1(rev);	0.447602	1	0.888889	0.7	0.640625	0.55814	0.5	0.33913	0.129032
R11682(r)/3.2.1A2(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R11682(r)/3.2.1A1(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R11682(r)/3.2.1A2(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R03820(r)/3.2.1A1(rev)/3.2.1.105;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R03820(r)/3.2.1A2(rev)/3.2.1.105;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R03820(r)/3.2.1A1(rev)/3.2.1.105;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R11682(r)/3.2.1A1(rev)/;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R03820(r)/3.2.1A2(rev)/3.2.1.105;	ketoprofen glucuronide/3.2.1A1(rev);	0.445816	1	0.8	0.72093	0.681159	0.581633	0.463768	0.347561	0.221622
R04512(r)/3.2.1A2(rev)/3.2.1.56;	ketoprofen glucuronide/3.2.1A1(rev);	0.445596	1	0.8	0.733333	0.636364	0.522124	0.450331	0.360465	0.247253
R04512(r)/3.2.1A1(rev)/3.2.1.56;	ketoprofen glucuronide/3.2.1A1(rev);	0.445596	1	0.8	0.733333	0.636364	0.522124	0.450331	0.360465	0.247253
R09723/3.1.1A1/3.2.1.175;	ketoprofen glucuronide/3.1.1A1;	0.439286	1	0.666667	0.588235	0.471698	0.506667	0.524752	0.398438	0.251799
R04006(r)/3.2.1A2(rev)/3.2.1.126;	ketoprofen glucuronide/3.2.1A1(rev);	0.436393	1	0.8	0.6	0.565217	0.543478	0.459016	0.362205	0.186567
R04006(r)/3.2.1A1(rev)/3.2.1.126;	ketoprofen glucuronide/3.2.1A1(rev);	0.436393	1	0.8	0.6	0.565217	0.543478	0.459016	0.362205	0.186567
R04006(r)/3.2.1A2(rev)/3.2.1.126;	ketoprofen glucuronide/3.2.1A1(rev);	0.436393	1	0.8	0.6	0.565217	0.543478	0.459016	0.362205	0.186567
R04006(r)/3.2.1A1(rev)/3.2.1.126;	ketoprofen glucuronide/3.2.1A1(rev);	0.436393	1	0.8	0.6	0.565217	0.543478	0.459016	0.362205	0.186567
R02926/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.435484	1	0.888889	0.7	0.66129	0.547619	0.448598	0.307692	0.135593
R02926/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.435484	1	0.888889	0.7	0.66129	0.547619	0.448598	0.307692	0.135593
R04270(r)/3.2.1A2(rev)/3.2.1.63;	ketoprofen glucuronide/3.2.1A1(rev);	0.434586	1	0.8	0.681818	0.611111	0.52	0.428571	0.333333	0.214286
R04270(r)/3.2.1A1(rev)/3.2.1.63;	ketoprofen glucuronide/3.2.1A1(rev);	0.434586	1	0.8	0.681818	0.611111	0.52	0.428571	0.333333	0.214286
R00837(r)/3.2.1A2(rev)/3.2.1.122,3.2.1.93;	ketoprofen glucuronide/3.2.1A1(rev);	0.433094	1	0.8	0.644444	0.611111	0.519608	0.441176	0.339869	0.225806
R00837(r)/3.2.1A1(rev)/3.2.1.122,3.2.1.93;	ketoprofen glucuronide/3.2.1A1(rev);	0.433094	1	0.8	0.644444	0.611111	0.519608	0.441176	0.339869	0.225806
R04470/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R05549/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R05549/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R03634/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R03634/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R04470/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432836	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315385	0.15942
R04019(r)/3.2.1A2(rev)/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432815	1	0.8	0.688889	0.6	0.504762	0.434783	0.348684	0.225
R04019(r)/3.2.1A1(rev)/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.432815	1	0.8	0.688889	0.6	0.504762	0.434783	0.348684	0.225
R03355(r)/3.2.1A2(rev)/3.2.1.23;	ketoprofen glucuronide/3.2.1A1(rev);	0.432815	1	0.8	0.688889	0.6	0.504762	0.434783	0.348684	0.225
R03355(r)/3.2.1A1(rev)/3.2.1.23;	ketoprofen glucuronide/3.2.1A1(rev);	0.432815	1	0.8	0.688889	0.6	0.504762	0.434783	0.348684	0.225
R10580/3.2.1A2/3.2.1.188;	ketoprofen glucuronide/3.2.1A1(rev);	0.431746	1	0.888889	0.75	0.693548	0.569767	0.449153	0.323529	0.158228
R10580/3.2.1A1/3.2.1.188;	ketoprofen glucuronide/3.2.1A1(rev);	0.431746	1	0.888889	0.75	0.693548	0.569767	0.449153	0.323529	0.158228
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.430921	1	0.888889	0.7	0.666667	0.563218	0.443478	0.320611	0.15493
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.430921	1	0.888889	0.7	0.666667	0.563218	0.443478	0.320611	0.15493
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.430921	1	0.888889	0.7	0.666667	0.563218	0.443478	0.320611	0.15493
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.430921	1	0.888889	0.7	0.666667	0.563218	0.443478	0.320611	0.15493
R05134(r)/3.2.1A2(rev)/3.2.1.86;	ketoprofen glucuronide/3.2.1A1(rev);	0.430044	1	0.8	0.644444	0.589041	0.504854	0.44697	0.352113	0.203947
R05134(r)/3.2.1A1(rev)/3.2.1.86;	ketoprofen glucuronide/3.2.1A1(rev);	0.430044	1	0.8	0.644444	0.589041	0.504854	0.44697	0.352113	0.203947
R10040/3.2.1A1/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.428312	1	0.727273	0.583333	0.537313	0.54321	0.475248	0.327273	0.145455
R10040/3.2.1A2/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.428312	1	0.727273	0.583333	0.537313	0.54321	0.475248	0.327273	0.145455
R10809/3.2.1A1/3.2.1.163;	ketoprofen glucuronide/3.2.1A1(rev);	0.426891	1	0.888889	0.7	0.666667	0.563218	0.438596	0.304688	0.135338
R10809/3.2.1A2/3.2.1.163;	ketoprofen glucuronide/3.2.1A1(rev);	0.426891	1	0.888889	0.7	0.666667	0.563218	0.438596	0.304688	0.135338
R01103/3.2.1A2/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.42671	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315789	0.150685
R01103/3.2.1A1/3.2.1.22;	ketoprofen glucuronide/3.2.1A1(rev);	0.42671	1	0.888889	0.7	0.666667	0.563218	0.443478	0.315789	0.150685
R00801,R00802(r)/3.2.1A2(rev)/3.2.1.10,3.2.1.20,3.2.1.26,3.2.1.48;	ketoprofen glucuronide/3.2.1A1(rev);	0.424157	1	0.727273	0.576923	0.517647	0.445378	0.413793	0.361111	0.263158
R11543(r)/3.2.1A1(rev)/3.2.1.199;	ketoprofen glucuronide/3.2.1A1(rev);	0.423323	1	0.888889	0.74359	0.57971	0.5	0.434426	0.323308	0.175182
R11543(r)/3.2.1A2(rev)/3.2.1.199;	ketoprofen glucuronide/3.2.1A1(rev);	0.423323	1	0.888889	0.74359	0.57971	0.5	0.434426	0.323308	0.175182
R11543(r)/3.2.1A1(rev)/3.2.1.199;	ketoprofen glucuronide/3.2.1A1(rev);	0.423323	1	0.888889	0.74359	0.57971	0.5	0.434426	0.323308	0.175182
R11543(r)/3.2.1A2(rev)/3.2.1.199;	ketoprofen glucuronide/3.2.1A1(rev);	0.423323	1	0.888889	0.74359	0.57971	0.5	0.434426	0.323308	0.175182
R10039/3.2.1A1/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.42328	1	0.727273	0.591837	0.557143	0.52381	0.466019	0.318584	0.140351
R10039/3.2.1A2/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.42328	1	0.727273	0.591837	0.557143	0.52381	0.466019	0.318584	0.140351
R04949/3.2.1A2/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423146	1	0.727273	0.52	0.537313	0.54321	0.475248	0.327273	0.145455
R04949/3.2.1A1/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423146	1	0.727273	0.52	0.537313	0.54321	0.475248	0.327273	0.145455
R03642(r)/3.2.1A1/3.2.1.119;	ketoprofen glucuronide/3.2.1A1(rev);	0.423131	1	0.8	0.644444	0.583333	0.552083	0.46875	0.341935	0.19337
R03642(r)/3.2.1A1/3.2.1.119;	ketoprofen glucuronide/3.2.1A1(rev);	0.423131	1	0.8	0.644444	0.583333	0.552083	0.46875	0.341935	0.19337
R03642(r)/3.2.1A2/3.2.1.119;	ketoprofen glucuronide/3.2.1A1(rev);	0.423131	1	0.8	0.644444	0.583333	0.552083	0.46875	0.341935	0.19337
R03642(r)/3.2.1A2/3.2.1.119;	ketoprofen glucuronide/3.2.1A1(rev);	0.423131	1	0.8	0.644444	0.583333	0.552083	0.46875	0.341935	0.19337
R02558/3.2.1A1/3.2.1.118,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423015	1	0.8	0.644444	0.577465	0.532609	0.46087	0.317829	0.150376
R02558/3.2.1A2/3.2.1.118,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423015	1	0.8	0.644444	0.577465	0.532609	0.46087	0.317829	0.150376
R02558/3.2.1A1/3.2.1.118,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423015	1	0.8	0.644444	0.577465	0.532609	0.46087	0.317829	0.150376
R02558/3.2.1A2/3.2.1.118,3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.423015	1	0.8	0.644444	0.577465	0.532609	0.46087	0.317829	0.150376
R05142(r)/3.2.1A2(rev)/3.2.1.74;	ketoprofen glucuronide/3.2.1A1(rev);	0.420908	1	0.8	0.688889	0.6	0.504762	0.434783	0.339744	0.204545
R05142(r)/3.2.1A1(rev)/3.2.1.74;	ketoprofen glucuronide/3.2.1A1(rev);	0.420908	1	0.8	0.688889	0.6	0.504762	0.434783	0.339744	0.204545
R11942(r)/3.2.1A2(rev)/3.2.1.206;	ketoprofen glucuronide/3.2.1A1(rev);	0.419178	1	0.8	0.644444	0.611111	0.55	0.442857	0.323171	0.19774
R11942(r)/3.2.1A1(rev)/3.2.1.206;	ketoprofen glucuronide/3.2.1A1(rev);	0.419178	1	0.8	0.644444	0.611111	0.55	0.442857	0.323171	0.19774
R11942(r)/3.2.1A1(rev)/3.2.1.206;	ketoprofen glucuronide/3.2.1A1(rev);	0.419178	1	0.8	0.644444	0.611111	0.55	0.442857	0.323171	0.19774
R11942(r)/3.2.1A2(rev)/3.2.1.206;	ketoprofen glucuronide/3.2.1A1(rev);	0.419178	1	0.8	0.644444	0.611111	0.55	0.442857	0.323171	0.19774
R04998(r)/3.2.1A1(rev)/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.417702	1	0.8	0.574468	0.52	0.5	0.436508	0.351145	0.185185
R04998(r)/3.2.1A2(rev)/3.2.1.21;	ketoprofen glucuronide/3.2.1A1(rev);	0.417702	1	0.8	0.574468	0.52	0.5	0.436508	0.351145	0.185185
R07413/3.2.1A2/3.2.1.67;	ketoprofen glucuronide/3.2.1A1(rev);	0.415301	1	0.8	0.695652	0.615385	0.513514	0.4375	0.316456	0.159509
R07413/3.2.1A1/3.2.1.67;	ketoprofen glucuronide/3.2.1A1(rev);	0.415301	1	0.8	0.695652	0.615385	0.513514	0.4375	0.316456	0.159509
