reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09039(r)/3.2.1A1(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.452614	1	0.8	0.627907	0.6	0.537634	0.460317	0.377953	0.214286
R09039(r)/3.2.1A2(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.452614	1	0.8	0.627907	0.6	0.537634	0.460317	0.377953	0.214286
R09039(r)/3.2.1A1(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.452614	1	0.8	0.627907	0.6	0.537634	0.460317	0.377953	0.214286
R09039(r)/3.2.1A2(rev)/;	diclofenac glucuronide/3.2.1A1(rev);	0.452614	1	0.8	0.627907	0.6	0.537634	0.460317	0.377953	0.214286
R01498/3.2.1A1/3.2.1.45,3.2.1.62;	diclofenac glucuronide/3.2.1A1(rev);	0.446429	1	0.888889	0.736842	0.655738	0.551724	0.490566	0.333333	0.129032
R01498/3.2.1A2/3.2.1.45,3.2.1.62;	diclofenac glucuronide/3.2.1A1(rev);	0.446429	1	0.888889	0.736842	0.655738	0.551724	0.490566	0.333333	0.129032
R03617/3.2.1A1/3.2.1.46,3.2.1.62;	diclofenac glucuronide/3.2.1A1(rev);	0.446429	1	0.888889	0.736842	0.655738	0.551724	0.490566	0.333333	0.129032
R03617/3.2.1A2/3.2.1.46,3.2.1.62;	diclofenac glucuronide/3.2.1A1(rev);	0.446429	1	0.888889	0.736842	0.655738	0.551724	0.490566	0.333333	0.129032
R10530/3.2.1A2/3.2.1.186;	diclofenac glucuronide/3.2.1A1(rev);	0.441441	1	0.888889	0.736842	0.701754	0.567901	0.444444	0.316239	0.145161
R10530/3.2.1A1/3.2.1.186;	diclofenac glucuronide/3.2.1A1(rev);	0.441441	1	0.888889	0.736842	0.701754	0.567901	0.444444	0.316239	0.145161
R04006(r)/3.2.1A1(rev)/3.2.1.126;	diclofenac glucuronide/3.2.1A1(rev);	0.439935	1	0.8	0.627907	0.6	0.537634	0.451613	0.368	0.186567
R04006(r)/3.2.1A2(rev)/3.2.1.126;	diclofenac glucuronide/3.2.1A1(rev);	0.439935	1	0.8	0.627907	0.6	0.537634	0.451613	0.368	0.186567
R04006(r)/3.2.1A1(rev)/3.2.1.126;	diclofenac glucuronide/3.2.1A1(rev);	0.439935	1	0.8	0.627907	0.6	0.537634	0.451613	0.368	0.186567
R04006(r)/3.2.1A2(rev)/3.2.1.126;	diclofenac glucuronide/3.2.1A1(rev);	0.439935	1	0.8	0.627907	0.6	0.537634	0.451613	0.368	0.186567
R02926/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.436823	1	0.888889	0.736842	0.677966	0.541176	0.440367	0.313043	0.135593
R02926/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.436823	1	0.888889	0.736842	0.677966	0.541176	0.440367	0.313043	0.135593
R09672(r)/3.2.1A2(rev)/3.2.1.169;	diclofenac glucuronide/3.2.1A1(rev);	0.434926	1	0.888889	0.692308	0.584615	0.505263	0.444444	0.336	0.213235
R09672(r)/3.2.1A1(rev)/3.2.1.169;	diclofenac glucuronide/3.2.1A1(rev);	0.434926	1	0.888889	0.692308	0.584615	0.505263	0.444444	0.336	0.213235
R05549/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R05549/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R04470/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R04470/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R03634/3.2.1A1/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R03634/3.2.1A2/3.2.1.22;	diclofenac glucuronide/3.2.1A1(rev);	0.434057	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.320312	0.15942
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.432119	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.325581	0.15493
R02985(r)/3.2.1A2/3.2.1.117,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.432119	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.325581	0.15493
R02985(r)/3.2.1A1/3.2.1.117,3.2.1.21;	diclofenac glucuronide/3.2.1A1(rev);	0.432119	1	0.888889	0.736842	0.683333	0.556818	0.435897	0.325581	0.15493
